spare,n,n_device,occupancy,avg_degree,degree_seed,n_construction_tries,seed,optimization_level,repeat,elapsed_since_start_s,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,vf2post_stop_reason,vf2postlayout_ran,vf2layout_ran,two_qubit_gates,depth,error,cpu,cpu_model,platform,python_version,qiskit_version,n_per_side,gates_per_pair,seed_transpiler
6,110,116,0.9482758620689655,2.2586206896551726,42,19,3,3,2,2029.3553205000007,2554.7709000002214,2514.270305633545,0.0,2530.081272125244,0.9841470738661251,2498.1203079223633,0.0,16.14999771118164,0.0,VF2Layout,2498.1203079223633,26,solution found,no better solution found,True,True,165,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
6,110,116,0.9482758620689655,2.2586206896551726,42,19,4,3,0,2035.1981261,2576.9330999992235,2514.6090984344482,0.0,2544.5806980133057,0.9758146606270865,2514.6090984344482,0.0,0.0,0.0,VF2Layout,2514.6090984344482,26,solution found,no better solution found,True,True,165,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
6,110,116,0.9482758620689655,2.2586206896551726,42,19,4,3,1,2037.7938593,2523.260300000402,2466.1712646484375,0.0,2497.847080230713,0.9773748925737248,2466.1712646484375,0.0,0.0,0.0,VF2Layout,2466.1712646484375,26,solution found,no better solution found,True,True,165,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
6,110,116,0.9482758620689655,2.2586206896551726,42,19,4,3,2,2040.3361888,2470.640400000775,2402.7655124664307,0.0,2434.5130920410156,0.9725274113001944,2402.7655124664307,0.0,0.0,0.0,VF2Layout,2402.7655124664307,26,solution found,no better solution found,True,True,165,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
8,108,116,0.9310344827586207,2.2586206896551726,42,19,0,3,0,2043.731528100001,145.0490000006539,84.89751815795898,0.0,109.43341255187988,0.5853023334016522,84.89751815795898,0.0,0.0,0.0,VF2Layout,84.89751815795898,26,solution found,no better solution found,True,True,162,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
8,108,116,0.9310344827586207,2.2586206896551726,42,19,0,3,1,2043.8938073999998,155.21780000017316,98.20437431335449,0.0,127.68793106079102,0.6326875803757361,92.89121627807617,0.0,0.0,0.0,VF2Layout,92.89121627807617,26,solution found,no better solution found,True,True,162,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
8,108,116,0.9310344827586207,2.2586206896551726,42,19,0,3,2,2044.0663604000001,142.86290000018198,94.93350982666016,0.0,110.94522476196289,0.664507789121873,94.93350982666016,0.0,0.0,0.0,VF2Layout,94.93350982666016,26,solution found,no better solution found,True,True,162,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
8,108,116,0.9310344827586207,2.2586206896551726,42,19,1,3,0,2045.1266250000008,119.3567999998777,63.715219497680664,0.0,97.14031219482422,0.5338214454287142,63.715219497680664,0.0,0.0,0.0,VF2Layout,63.715219497680664,26,solution found,no better solution found,True,True,162,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
8,108,116,0.9310344827586207,2.2586206896551726,42,19,1,3,1,2045.263216200001,152.0156999995379,110.44454574584961,0.0,126.47628784179688,0.7265338102984451,94.71416473388672,0.0,15.73038101196289,0.0,VF2Layout,94.71416473388672,26,solution found,no better solution found,True,True,162,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
8,108,116,0.9310344827586207,2.2586206896551726,42,19,1,3,2,2045.430138400001,158.23579999960202,110.87727546691895,0.0,126.77907943725586,0.700709166112838,109.12275314331055,0.0,0.0,0.0,VF2Layout,109.12275314331055,26,solution found,no better solution found,True,True,162,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
8,108,116,0.9310344827586207,2.2586206896551726,42,19,2,3,0,2046.5349024000006,158.25459999905434,95.50023078918457,0.0,127.13336944580078,0.6034594304984199,95.50023078918457,0.0,0.0,0.0,VF2Layout,95.50023078918457,26,solution found,no better solution found,True,True,162,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
8,108,116,0.9310344827586207,2.2586206896551726,42,19,2,3,1,2046.7102433,150.22339999995893,111.7861270904541,0.0,127.6705265045166,0.7441325858054382,95.79157829284668,0.0,15.994548797607422,0.0,VF2Layout,95.79157829284668,26,solution found,no better solution found,True,True,162,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
8,108,116,0.9310344827586207,2.2586206896551726,42,19,2,3,2,2046.8759983,154.37910000036936,95.5970287322998,0.0,127.32172012329102,0.619235561886752,95.5970287322998,0.0,0.0,0.0,VF2Layout,95.5970287322998,26,solution found,no better solution found,True,True,162,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
8,108,116,0.9310344827586207,2.2586206896551726,42,19,3,3,0,2047.8958448000012,159.52649999962887,111.64331436157227,0.0,127.39300727844238,0.6998418091153006,111.64331436157227,0.0,0.0,0.0,VF2Layout,111.64331436157227,26,solution found,no better solution found,True,True,162,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
8,108,116,0.9310344827586207,2.2586206896551726,42,19,3,3,1,2048.072050300001,158.30979999918782,95.73745727539062,0.0,122.05314636230469,0.6047475094775042,95.73745727539062,0.0,0.0,0.0,VF2Layout,95.73745727539062,26,solution found,no better solution found,True,True,162,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
8,108,116,0.9310344827586207,2.2586206896551726,42,19,3,3,2,2048.2469445999996,154.97750000031374,111.48500442504883,0.0,127.52747535705566,0.7193625166545023,111.48500442504883,0.0,0.0,0.0,VF2Layout,111.48500442504883,26,solution found,no better solution found,True,True,162,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
8,108,116,0.9310344827586207,2.2586206896551726,42,19,4,3,0,2049.2630592000005,167.66180000013264,95.22104263305664,0.0,111.18268966674805,0.5679352281377231,95.22104263305664,0.0,0.0,0.0,VF2Layout,95.22104263305664,26,solution found,no better solution found,True,True,162,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
8,108,116,0.9310344827586207,2.2586206896551726,42,19,4,3,1,2049.4481503999996,150.87900000071386,95.0169563293457,0.0,126.5420913696289,0.6297560053347129,95.0169563293457,0.0,0.0,0.0,VF2Layout,95.0169563293457,26,solution found,no better solution found,True,True,162,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
8,108,116,0.9310344827586207,2.2586206896551726,42,19,4,3,2,2049.6164630000003,148.7261000002036,86.46726608276367,0.0,108.89458656311035,0.5813859576943476,86.46726608276367,0.0,0.0,0.0,VF2Layout,86.46726608276367,26,solution found,no better solution found,True,True,162,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
