family,k,n_interaction_edges,max_interaction_degree,spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,vf2post_stop_reason,vf2postlayout_ran,vf2layout_ran,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
k_chains,11,22,2,0,42,1.0,21,1,3,1,130.71207330000107,21,21,True,True,0,97.54199999952107,76.30252838134766,0.0,85.61205863952637,0.7822530641336276,73.77147674560547,0.0,2.5310516357421875,0.0,VF2Layout,73.77147674560547,26,solution found,no better solution found,True,True,66,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,11,22,2,0,42,1.0,21,2,3,0,131.20190390000062,21,21,True,True,0,103.78580000178772,74.35488700866699,0.0,90.38352966308594,0.7164263994437218,67.05069541931152,0.0,0.0,0.0,VF2Layout,67.05069541931152,26,solution found,no better solution found,True,True,66,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,11,22,2,0,42,1.0,21,2,3,1,131.31156900000133,21,21,True,True,0,101.20099999767262,82.31782913208008,0.0,83.31894874572754,0.8134092462917677,82.31782913208008,0.0,0.0,0.0,VF2Layout,82.31782913208008,26,solution found,no better solution found,True,True,66,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,10,30,2,0,42,1.0,21,0,3,0,131.81083520000175,21,21,True,True,0,43.3167000010144,16.4644718170166,0.0,33.536434173583984,0.38009524771349235,16.4644718170166,0.0,0.0,0.0,VF2Layout,16.4644718170166,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,10,30,2,0,42,1.0,21,0,3,1,131.85723820000203,21,21,True,True,0,45.456099996954435,33.551692962646484,0.0,41.45216941833496,0.7381120017972165,33.551692962646484,0.0,0.0,0.0,VF2Layout,33.551692962646484,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,10,30,2,0,42,1.0,21,1,3,0,132.3792343999994,21,21,True,True,0,62.8820000019914,28.214454650878906,0.0,38.47813606262207,0.4486888879168186,28.214454650878906,0.0,0.0,0.0,VF2Layout,28.214454650878906,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,10,30,2,0,42,1.0,21,1,3,1,132.44503070000064,21,21,True,True,0,86.81150000120397,66.5132999420166,0.0,66.5132999420166,0.7661807472638319,66.5132999420166,0.0,0.0,0.0,VF2Layout,66.5132999420166,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,10,30,2,0,42,1.0,21,2,3,0,132.92331580000246,21,21,True,True,0,66.42899999860674,33.34522247314453,0.0,50.12249946594238,0.5019678525018275,33.34522247314453,0.0,0.0,0.0,VF2Layout,33.34522247314453,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,10,30,2,0,42,1.0,21,2,3,1,132.9947420999997,21,21,True,True,0,68.29999999899883,49.9424934387207,0.0,50.88686943054199,0.7312224515293233,49.14522171020508,0.0,0.0,0.0,VF2Layout,49.14522171020508,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,21,0,0,2,40,0.9523809523809523,20,0,3,0,133.0930440000011,21,20,True,True,1,14.371299999766052,1.0073184967041016,0.0,6.607770919799805,0.07009237137353612,0.0,0.0,1.0073184967041016,0.0,CommutativeCancellation,5.600452423095703,26,solution found,no better solution found,True,True,0,0,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,21,0,0,2,40,0.9523809523809523,20,0,3,1,133.1075340999996,21,20,True,True,1,15.956100000039442,0.0,0.0,15.256643295288086,0.0,0.0,0.0,0.0,0.0,CommutativeCancellation,15.256643295288086,26,solution found,no better solution found,True,True,0,0,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,21,0,0,2,40,0.9523809523809523,20,1,3,0,133.14875699999902,21,20,True,True,1,14.622200000303565,6.346464157104492,0.0,6.346464157104492,0.43402936336342934,0.0,0.0,6.346464157104492,0.0,VF2PostLayout,6.346464157104492,26,solution found,no better solution found,True,True,0,0,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,21,0,0,2,40,0.9523809523809523,20,1,3,1,133.16349950000222,21,20,True,True,1,11.979000002611428,0.0,0.0,0.37860870361328125,0.0,0.0,0.0,0.0,0.0,CommutativeCancellation,0.37860870361328125,26,solution found,no better solution found,True,True,0,0,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,21,0,0,2,40,0.9523809523809523,20,2,3,0,133.18640610000148,21,20,True,True,1,12.652800000068964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ContainsInstruction,0.0,26,solution found,no better solution found,True,True,0,0,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,21,0,0,2,40,0.9523809523809523,20,2,3,1,133.1992304000014,21,20,True,True,1,11.226500002521789,1.9955635070800781,0.0,1.9955635070800781,0.177754732697797,0.9973049163818359,0.0,0.9982585906982422,0.0,VF2PostLayout,0.9982585906982422,26,solution found,no better solution found,True,True,0,0,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,20,20,1,2,40,0.9523809523809523,20,0,3,0,133.53875909999988,21,20,True,True,1,65.70319999809726,33.228397369384766,0.0,44.2657470703125,0.5057348404696734,33.228397369384766,0.0,0.0,0.0,VF2Layout,33.228397369384766,26,solution found,no better solution found,True,True,60,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,20,20,1,2,40,0.9523809523809523,20,0,3,1,133.61027110000214,21,20,True,True,1,68.06259999939357,48.71845245361328,0.0,50.25935173034668,0.7157888833815834,48.71845245361328,0.0,0.0,0.0,VF2Layout,48.71845245361328,26,solution found,no better solution found,True,True,60,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,20,20,1,2,40,0.9523809523809523,20,1,3,0,134.03121850000025,21,20,True,True,1,65.48570000086329,50.1711368560791,0.0,50.1711368560791,0.766138818939367,49.25227165222168,0.0,0.0,0.0,VF2Layout,49.25227165222168,26,solution found,no better solution found,True,True,60,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,20,20,1,2,40,0.9523809523809523,20,1,3,1,134.1037378000001,21,20,True,True,1,74.1119999984221,29.050111770629883,0.0,66.21479988098145,0.3919758172933989,29.050111770629883,0.0,0.0,0.0,VF2Layout,29.050111770629883,26,solution found,no better solution found,True,True,60,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,20,20,1,2,40,0.9523809523809523,20,2,3,0,134.52393819999998,21,20,True,True,1,69.94630000190227,31.029462814331055,0.0,51.741600036621094,0.4436183588479615,31.029462814331055,0.0,0.0,0.0,VF2Layout,31.029462814331055,26,solution found,no better solution found,True,True,60,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,20,20,1,2,40,0.9523809523809523,20,2,3,1,134.59977319999962,21,20,True,True,1,65.30090000160271,49.31163787841797,0.0,55.56678771972656,0.755144842983905,49.31163787841797,0.0,0.0,0.0,VF2Layout,49.31163787841797,26,solution found,no better solution found,True,True,60,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,19,19,1,2,40,0.9523809523809523,20,0,3,0,134.94766810000147,21,20,True,True,1,77.13979999971343,49.84164237976074,0.0,51.62692070007324,0.6461209697192098,49.84164237976074,0.0,0.0,0.0,VF2Layout,49.84164237976074,26,solution found,no better solution found,True,True,57,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,19,19,1,2,40,0.9523809523809523,20,0,3,1,135.02811230000225,21,20,True,True,1,67.90199999886681,49.63278770446777,0.0,49.63278770446777,0.730947360980473,49.63278770446777,0.0,0.0,0.0,VF2Layout,49.63278770446777,26,solution found,no better solution found,True,True,57,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,19,19,1,2,40,0.9523809523809523,20,1,3,0,135.37176370000088,21,20,True,True,1,71.03009999991627,32.82761573791504,0.0,50.87089538574219,0.4621648531813095,32.82761573791504,0.0,0.0,0.0,VF2Layout,32.82761573791504,26,solution found,no better solution found,True,True,57,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,19,19,1,2,40,0.9523809523809523,20,1,3,1,135.4470481999997,21,20,True,True,1,68.19809999797144,49.77011680603027,0.0,49.77011680603027,0.7297874399361667,49.77011680603027,0.0,0.0,0.0,VF2Layout,49.77011680603027,26,solution found,no better solution found,True,True,57,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,19,19,1,2,40,0.9523809523809523,20,2,3,0,135.7872650999998,21,20,True,True,1,78.93890000195825,50.55975914001465,0.0,50.55975914001465,0.6404923192337416,50.55975914001465,0.0,0.0,0.0,VF2Layout,50.55975914001465,26,solution found,no better solution found,True,True,57,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,19,19,1,2,40,0.9523809523809523,20,2,3,1,135.87279800000033,21,20,True,True,1,74.17800000257557,49.723148345947266,0.0,49.723148345947266,0.6703220408237052,49.723148345947266,0.0,0.0,0.0,VF2Layout,49.723148345947266,26,solution found,no better solution found,True,True,57,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,18,18,1,2,40,0.9523809523809523,20,0,3,0,136.41981139999916,21,20,True,True,1,89.34270000099787,50.60839653015137,0.0,65.54961204528809,0.5664525084823508,50.60839653015137,0.0,0.0,0.0,VF2Layout,50.60839653015137,26,solution found,no better solution found,True,True,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,18,18,1,2,40,0.9523809523809523,20,0,3,1,136.51378130000012,21,20,True,True,1,83.8601000032213,52.46567726135254,0.0,69.88024711608887,0.6256333734319084,52.46567726135254,0.0,0.0,0.0,VF2Layout,52.46567726135254,26,solution found,no better solution found,True,True,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,18,18,1,2,40,0.9523809523809523,20,1,3,0,136.90959310000108,21,20,True,True,1,74.91300000037882,45.93682289123535,0.0,50.03762245178223,0.6132022865324184,45.93682289123535,0.0,0.0,0.0,VF2Layout,45.93682289123535,26,solution found,no better solution found,True,True,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,18,18,1,2,40,0.9523809523809523,20,1,3,1,136.99076570000034,21,20,True,True,1,83.782900001097,51.465511322021484,0.0,66.57648086547852,0.6142722598686322,50.446271896362305,0.0,1.0192394256591797,0.0,VF2Layout,50.446271896362305,26,solution found,no better solution found,True,True,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,18,18,1,2,40,0.9523809523809523,20,2,3,0,137.41264779999983,21,20,True,True,1,76.24270000087563,50.1561164855957,0.0,50.1561164855957,0.6578481150984904,50.1561164855957,0.0,0.0,0.0,VF2Layout,50.1561164855957,26,solution found,no better solution found,True,True,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,18,18,1,2,40,0.9523809523809523,20,2,3,1,137.49453770000036,21,20,True,True,1,84.99880000090343,65.83571434020996,0.0,66.20001792907715,0.774548750564834,65.83571434020996,0.0,0.0,0.0,VF2Layout,65.83571434020996,26,solution found,no better solution found,True,True,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,17,17,1,2,40,0.9523809523809523,20,0,3,0,137.87623399999939,21,20,True,True,1,96.12710000146762,81.50601387023926,0.0,81.50601387023926,0.847898395655282,66.70594215393066,0.0,14.800071716308594,0.0,VF2Layout,66.70594215393066,26,solution found,no better solution found,True,True,51,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,17,17,1,2,40,0.9523809523809523,20,0,3,1,137.97442500000034,21,20,True,True,1,96.06689999782247,66.51854515075684,0.0,66.51854515075684,0.6924189825243096,66.51854515075684,0.0,0.0,0.0,VF2Layout,66.51854515075684,26,solution found,no better solution found,True,True,51,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,17,17,1,2,40,0.9523809523809523,20,1,3,0,138.34579510000185,21,20,True,True,1,65.878999997949,47.98269271850586,0.0,47.98269271850586,0.7283457963842758,47.98269271850586,0.0,0.0,0.0,VF2Layout,47.98269271850586,26,solution found,no better solution found,True,True,51,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,17,17,1,2,40,0.9523809523809523,20,1,3,1,138.4168439999994,21,20,True,True,1,88.88459999798215,57.78026580810547,0.0,72.39079475402832,0.6500593557198568,57.78026580810547,0.0,0.0,0.0,VF2Layout,57.78026580810547,26,solution found,no better solution found,True,True,51,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,17,17,1,2,40,0.9523809523809523,20,2,3,0,138.8237646000016,21,20,True,True,1,89.94929999971646,50.180912017822266,0.0,72.25584983825684,0.5578799614669647,50.180912017822266,0.0,0.0,0.0,VF2Layout,50.180912017822266,26,solution found,no better solution found,True,True,51,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,17,17,1,2,40,0.9523809523809523,20,2,3,1,138.9196649000005,21,20,True,True,1,88.93760000137263,50.55499076843262,0.0,84.0909481048584,0.5684321453204536,50.05669593811035,0.0,0.4982948303222656,0.0,VF2Layout,50.05669593811035,26,solution found,no better solution found,True,True,51,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,16,16,1,2,40,0.9523809523809523,20,0,3,0,139.31881550000253,21,20,True,True,1,97.7197000029264,67.51704216003418,0.0,79.02836799621582,0.6909255979911139,67.51704216003418,0.0,0.0,0.0,VF2Layout,67.51704216003418,26,solution found,no better solution found,True,True,48,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,16,16,1,2,40,0.9523809523809523,20,0,3,1,139.42088710000098,21,20,True,True,1,95.5562999988615,83.92071723937988,0.0,83.92071723937988,0.878233222093988,83.92071723937988,0.0,0.0,0.0,VF2Layout,83.92071723937988,26,solution found,no better solution found,True,True,48,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,16,16,1,2,40,0.9523809523809523,20,1,3,0,139.8285410999997,21,20,True,True,1,76.01179999983287,49.910545349121094,0.0,49.910545349121094,0.6566157537281163,49.910545349121094,0.0,0.0,0.0,VF2Layout,49.910545349121094,26,solution found,no better solution found,True,True,48,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,16,16,1,2,40,0.9523809523809523,20,1,3,1,139.90650190000088,21,20,True,True,1,75.52550000036717,64.78142738342285,0.0,64.78142738342285,0.857742449677366,64.78142738342285,0.0,0.0,0.0,VF2Layout,64.78142738342285,26,solution found,no better solution found,True,True,48,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,16,16,1,2,40,0.9523809523809523,20,2,3,0,140.29147960000046,21,20,True,True,1,91.86240000053658,65.94419479370117,0.0,65.94419479370117,0.717858392479578,65.94419479370117,0.0,0.0,0.0,VF2Layout,65.94419479370117,26,solution found,no better solution found,True,True,48,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,16,16,1,2,40,0.9523809523809523,20,2,3,1,140.38905810000142,21,20,True,True,1,100.88339999856544,65.16146659851074,0.0,66.94412231445312,0.6459087084638041,65.16146659851074,0.0,0.0,0.0,VF2Layout,65.16146659851074,26,solution found,no better solution found,True,True,48,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,15,15,1,2,40,0.9523809523809523,20,0,3,0,140.77257090000057,21,20,True,True,1,98.16970000247238,66.68567657470703,0.0,66.68567657470703,0.6792898070690607,66.68567657470703,0.0,0.0,0.0,VF2Layout,66.68567657470703,26,solution found,no better solution found,True,True,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,15,15,1,2,40,0.9523809523809523,20,0,3,1,140.87582300000213,21,20,True,True,1,111.94650000106776,88.08016777038574,0.0,88.08016777038574,0.7868059096938772,88.08016777038574,0.0,0.0,0.0,VF2Layout,88.08016777038574,26,solution found,no better solution found,True,True,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,15,15,1,2,40,0.9523809523809523,20,1,3,0,141.3156185000007,21,20,True,True,1,95.20799999882001,50.961971282958984,0.0,85.63113212585449,0.5352698437483258,50.961971282958984,0.0,0.0,0.0,VF2Layout,50.961971282958984,26,solution found,no better solution found,True,True,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,15,15,1,2,40,0.9523809523809523,20,1,3,1,141.4154665999995,21,20,True,True,1,110.62370000217925,88.00363540649414,0.0,100.16345977783203,0.7955224369168677,88.00363540649414,0.0,0.0,0.0,VF2Layout,88.00363540649414,26,solution found,no better solution found,True,True,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,15,15,1,2,40,0.9523809523809523,20,2,3,0,141.82000329999937,21,20,True,True,1,108.46159999709926,69.98729705810547,0.0,85.51669120788574,0.6452725855047061,69.98729705810547,0.0,0.0,0.0,VF2Layout,69.98729705810547,26,solution found,no better solution found,True,True,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,15,15,1,2,40,0.9523809523809523,20,2,3,1,141.93269240000154,21,20,True,True,1,106.93920000267099,66.74981117248535,0.0,83.44864845275879,0.6241846878489662,66.74981117248535,0.0,0.0,0.0,VF2Layout,66.74981117248535,26,solution found,no better solution found,True,True,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,14,14,1,2,40,0.9523809523809523,20,0,3,0,142.35577620000186,21,20,True,True,1,84.0762999978324,60.2717399597168,0.0,80.51276206970215,0.7168695573100944,51.69081687927246,0.0,2.012014389038086,0.0,VF2Layout,51.69081687927246,26,solution found,no better solution found,True,True,42,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,14,14,1,2,40,0.9523809523809523,20,0,3,1,142.44211329999962,21,20,True,True,1,86.04429999832064,62.04485893249512,0.0,67.78669357299805,0.7210804078097686,62.04485893249512,0.0,0.0,0.0,VF2Layout,62.04485893249512,26,solution found,no better solution found,True,True,42,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,14,14,1,2,40,0.9523809523809523,20,1,3,0,142.6864263000025,21,20,True,True,1,98.67210000084015,67.6426887512207,0.0,83.46033096313477,0.6855300409198218,67.6426887512207,0.0,0.0,0.0,VF2Layout,67.6426887512207,26,solution found,no better solution found,True,True,42,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,14,14,1,2,40,0.9523809523809523,20,1,3,1,142.78872179999962,21,20,True,True,1,99.45460000017192,66.47515296936035,0.0,67.48628616333008,0.668396966749104,66.47515296936035,0.0,0.0,0.0,VF2Layout,66.47515296936035,26,solution found,no better solution found,True,True,42,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,14,14,1,2,40,0.9523809523809523,20,2,3,0,143.1891617000001,21,20,True,True,1,118.22200000096927,79.3156623840332,0.0,99.79391098022461,0.6709044203564727,78.5512924194336,0.0,0.7643699645996094,0.0,VF2Layout,78.5512924194336,26,solution found,no better solution found,True,True,42,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,14,14,1,2,40,0.9523809523809523,20,2,3,1,143.3091143999991,21,20,True,True,1,112.70950000107405,87.76116371154785,0.0,87.76116371154785,0.7786492151124044,87.76116371154785,0.0,0.0,0.0,VF2Layout,87.76116371154785,26,solution found,no better solution found,True,True,42,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,13,26,2,2,40,0.9523809523809523,20,0,3,0,143.83086159999948,21,20,True,True,1,80.20419999957085,50.19521713256836,0.0,66.78342819213867,0.6258427505397092,50.19521713256836,0.0,0.0,0.0,VF2Layout,50.19521713256836,26,solution found,no better solution found,True,True,78,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,13,26,2,2,40,0.9523809523809523,20,0,3,1,143.91794669999945,21,20,True,True,1,61.284100000193575,30.172348022460938,0.0,49.040794372558594,0.49233566328567496,29.277324676513672,0.0,0.0,0.0,VF2Layout,29.277324676513672,26,solution found,no better solution found,True,True,78,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,13,26,2,2,40,0.9523809523809523,20,1,3,0,144.41500319999977,21,20,True,True,1,72.06690000020899,51.874399185180664,0.0,51.874399185180664,0.719808943981637,51.874399185180664,0.0,0.0,0.0,VF2Layout,51.874399185180664,26,solution found,no better solution found,True,True,78,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,13,26,2,2,40,0.9523809523809523,20,1,3,1,144.49296200000026,21,20,True,True,1,83.55440000013914,44.121503829956055,0.0,66.61558151245117,0.5280572157765788,44.121503829956055,0.0,0.0,0.0,VF2Layout,44.121503829956055,26,solution found,no better solution found,True,True,78,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,13,26,2,2,40,0.9523809523809523,20,2,3,0,145.03842219999933,21,20,True,True,1,85.23810000042431,50.88305473327637,0.0,65.75441360473633,0.5969520054180357,50.88305473327637,0.0,0.0,0.0,VF2Layout,50.88305473327637,26,solution found,no better solution found,True,True,78,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,13,26,2,2,40,0.9523809523809523,20,2,3,1,145.12657020000188,21,20,True,True,1,87.24480000091717,50.63915252685547,0.0,66.94293022155762,0.5804260256923407,50.63915252685547,0.0,0.0,0.0,VF2Layout,50.63915252685547,26,solution found,no better solution found,True,True,78,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,12,24,2,2,40,0.9523809523809523,20,0,3,0,145.51925230000052,21,20,True,True,1,89.21949999785284,50.20594596862793,0.0,67.47007369995117,0.5627239109144995,50.20594596862793,0.0,0.0,0.0,VF2Layout,50.20594596862793,26,solution found,no better solution found,True,True,72,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
