spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
3,39,0.9285714285714286,19,2,3,1,172.49683519999962,21,19,True,True,2,72.78900000164867,50.34923553466797,0.0,50.34923553466797,0.6917148955683903,50.34923553466797,0.0,0.0,0.0,VF2Layout,50.34923553466797,26,solution found,57,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
3,39,0.9285714285714286,19,2,3,2,172.5740012999995,21,19,True,True,2,67.68939999892609,32.97781944274902,0.0,49.73769187927246,0.48719325984972867,32.97781944274902,0.0,0.0,0.0,VF2Layout,32.97781944274902,26,solution found,57,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
4,38,0.9047619047619048,19,0,1,0,172.9292030999968,21,19,True,True,2,70.51050000154646,0.0,0.0,65.89484214782715,0.0,0.0,0.0,0.0,0.0,Optimize1qGatesDecomposition,16.881465911865234,19,solution found,1140,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
4,38,0.9047619047619048,19,0,1,1,173.10653489999822,21,19,True,True,2,65.52030000239029,4.030466079711914,0.0,42.33241081237793,0.06151476839338153,2.014636993408203,0.0,0.0,0.0,BasisTranslator,16.909360885620117,19,solution found,1140,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
4,38,0.9047619047619048,19,0,1,2,173.2960869999988,21,19,True,True,2,61.1936000022979,16.28255844116211,0.0,54.68106269836426,0.2660827021216382,16.28255844116211,0.0,0.0,0.0,Optimize1qGatesDecomposition,16.567230224609375,19,solution found,1140,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
4,38,0.9047619047619048,19,0,3,0,173.51209019999806,21,19,True,True,2,63.50590000147349,33.15901756286621,0.0,38.02490234375,0.5221407390824607,33.15901756286621,0.0,0.0,0.0,VF2Layout,33.15901756286621,26,solution found,57,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
4,38,0.9047619047619048,19,0,3,1,173.58106430000043,21,19,True,True,2,66.59099999887985,27.25839614868164,0.0,49.61204528808594,0.40934054375426354,27.25839614868164,0.0,0.0,0.0,VF2Layout,27.25839614868164,26,solution found,57,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
4,38,0.9047619047619048,19,0,3,2,173.6498264999973,21,19,True,True,2,66.40409999818075,44.89707946777344,0.0,49.97730255126953,0.6761190870594356,44.89707946777344,0.0,0.0,0.0,VF2Layout,44.89707946777344,26,solution found,57,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
4,38,0.9047619047619048,19,1,1,0,174.008107499998,21,19,True,True,2,64.65179999941029,2.996683120727539,0.0,46.20647430419922,0.04635111660858434,1.9960403442382812,0.0,0.0,0.0,BasisTranslator,25.604248046875,19,solution found,1140,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
4,38,0.9047619047619048,19,1,1,1,174.17618319999747,21,19,True,True,2,65.62420000045677,0.0,0.0,48.294782638549805,0.0,0.0,0.0,0.0,0.0,BasisTranslator,19.557714462280273,19,solution found,1140,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
4,38,0.9047619047619048,19,1,1,2,174.33404289999817,21,19,True,True,2,67.74179999774788,0.0,0.0,50.01378059387207,0.0,0.0,0.0,0.0,0.0,BasisTranslator,34.17158126831055,19,solution found,1140,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
4,38,0.9047619047619048,19,1,3,0,174.57996889999777,21,19,True,True,2,67.0246000008774,33.093929290771484,0.0,64.86058235168457,0.493757952905922,33.093929290771484,0.0,0.0,0.0,VF2Layout,33.093929290771484,26,solution found,57,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
4,38,0.9047619047619048,19,1,3,1,174.64914589999898,21,19,True,True,2,71.31719999961206,51.644325256347656,0.0,51.644325256347656,0.7241496477235307,51.644325256347656,0.0,0.0,0.0,VF2Layout,51.644325256347656,26,solution found,57,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
4,38,0.9047619047619048,19,1,3,2,174.7262387999981,21,19,True,True,2,67.1509000021615,37.459373474121094,0.0,49.79372024536133,0.557838740402814,37.459373474121094,0.0,0.0,0.0,VF2Layout,37.459373474121094,26,solution found,57,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
4,38,0.9047619047619048,19,2,1,0,175.07142739999836,21,19,True,True,2,68.92620000144234,0.0,0.0,52.924394607543945,0.0,0.0,0.0,0.0,0.0,BasisTranslator,19.86861228942871,19,solution found,1140,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
4,38,0.9047619047619048,19,2,1,1,175.2323073999978,21,19,True,True,2,64.93829999817535,0.7390975952148438,0.0,35.07351875305176,0.011381535938507954,0.7390975952148438,0.0,0.0,0.0,BasisTranslator,16.794681549072266,19,solution found,1140,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
4,38,0.9047619047619048,19,2,1,2,175.36515009999857,21,19,True,True,2,66.46249999903375,4.0283203125,0.0,49.730539321899414,0.06061042411222215,0.0,0.0,0.0,0.0,Optimize1qGatesDecomposition,20.600557327270508,19,solution found,1140,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
4,38,0.9047619047619048,19,2,3,0,175.6141394999977,21,19,True,True,2,67.18720000208123,33.63943099975586,0.0,62.80183792114258,0.5006821388406397,33.211708068847656,0.0,0.4277229309082031,0.0,VF2Layout,33.211708068847656,26,solution found,57,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
4,38,0.9047619047619048,19,2,3,1,175.6855988999996,21,19,True,True,2,81.12210000035702,50.498008728027344,0.0,65.98401069641113,0.6224938546685195,50.498008728027344,0.0,0.0,0.0,VF2Layout,50.498008728027344,26,solution found,57,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
4,38,0.9047619047619048,19,2,3,2,175.77166869999928,21,19,True,True,2,86.79269999993267,50.52471160888672,0.0,67.1701431274414,0.5821308889909625,50.52471160888672,0.0,0.0,0.0,VF2Layout,50.52471160888672,26,solution found,57,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
5,37,0.8809523809523809,18,0,1,0,176.14622249999957,21,18,True,True,3,74.47870000032708,0.0,0.0,50.87780952453613,0.0,0.0,0.0,0.0,0.0,BasisTranslator,32.84811973571777,19,solution found,1080,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
5,37,0.8809523809523809,18,0,1,1,176.33374889999686,21,18,True,True,3,66.52519999988726,0.0,0.0,50.09198188781738,0.0,0.0,0.0,0.0,0.0,BasisTranslator,32.943010330200195,19,solution found,1080,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
5,37,0.8809523809523809,18,0,1,2,176.50483939999685,21,18,True,True,3,65.71870000334457,0.0,0.0,45.08686065673828,0.0,0.0,0.0,0.0,0.0,BasisTranslator,28.334379196166992,19,solution found,1080,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
5,37,0.8809523809523809,18,0,3,0,176.73402649999844,21,18,True,True,3,67.44769999932032,45.14884948730469,0.0,49.6063232421875,0.6693904979378045,44.58332061767578,0.0,0.0,0.0,VF2Layout,44.58332061767578,26,solution found,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
5,37,0.8809523809523809,18,0,3,1,176.80656479999743,21,18,True,True,3,70.81879999896046,44.408559799194336,0.0,44.408559799194336,0.6270730342768616,44.408559799194336,0.0,0.0,0.0,VF2Layout,44.408559799194336,26,solution found,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
5,37,0.8809523809523809,18,0,3,2,176.8812928999978,21,18,True,True,3,70.171899998968,33.30087661743164,0.0,49.780845642089844,0.4745614215650622,33.30087661743164,0.0,0.0,0.0,VF2Layout,33.30087661743164,26,solution found,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
5,37,0.8809523809523809,18,1,1,0,177.2651318999997,21,18,True,True,3,60.309000000415836,0.99945068359375,0.0,55.79662322998047,0.016572164744679214,0.99945068359375,0.0,0.0,0.0,BasisTranslator,16.82901382446289,19,solution found,1080,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
5,37,0.8809523809523809,18,1,1,1,177.4275564999989,21,18,True,True,3,62.38070000108564,0.0,0.0,49.8509407043457,0.0,0.0,0.0,0.0,0.0,BasisTranslator,17.192602157592773,19,solution found,1080,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
5,37,0.8809523809523809,18,1,1,2,177.58553879999818,21,18,True,True,3,66.96919999740203,0.0,0.0,49.6518611907959,0.0,0.0,0.0,0.0,0.0,BasisTranslator,33.33759307861328,19,solution found,1080,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
5,37,0.8809523809523809,18,1,3,0,177.81977019999977,21,18,True,True,3,52.22529999809922,35.28285026550293,0.0,35.28285026550293,0.6755892310199669,35.28285026550293,0.0,0.0,0.0,VF2Layout,35.28285026550293,26,solution found,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
5,37,0.8809523809523809,18,1,3,1,177.8772231999974,21,18,True,True,3,71.7837000011059,33.82229804992676,0.0,50.61483383178711,0.47116961161664406,33.82229804992676,0.0,0.0,0.0,VF2Layout,33.82229804992676,26,solution found,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
5,37,0.8809523809523809,18,1,3,2,177.95110229999773,21,18,True,True,3,87.75550000063959,66.33210182189941,0.0,66.33210182189941,0.7558740115595713,66.33210182189941,0.0,0.0,0.0,VF2Layout,66.33210182189941,26,solution found,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
5,37,0.8809523809523809,18,2,1,0,178.33250479999697,21,18,True,True,3,50.52330000034999,0.0,0.0,31.23331069946289,0.0,0.0,0.0,0.0,0.0,BasisTranslator,17.049789428710938,19,solution found,1080,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
5,37,0.8809523809523809,18,2,1,1,178.47271129999717,21,18,True,True,3,55.82909999793628,2.0008087158203125,0.0,35.712242126464844,0.035838097262794355,2.0008087158203125,0.0,0.0,0.0,BasisTranslator,18.613576889038086,19,solution found,1080,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
5,37,0.8809523809523809,18,2,1,2,178.60808709999765,21,18,True,True,3,40.135200000804616,2.9511451721191406,0.0,29.356956481933594,0.07353009757170706,2.9511451721191406,0.0,0.0,0.0,BasisTranslator,11.597871780395508,19,solution found,1080,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
5,37,0.8809523809523809,18,2,3,0,178.80351869999868,21,18,True,True,3,67.50279999687336,40.186166763305664,0.0,51.69820785522461,0.5953259237419342,40.186166763305664,0.0,0.0,0.0,VF2Layout,40.186166763305664,26,solution found,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
5,37,0.8809523809523809,18,2,3,1,178.8753536999975,21,18,True,True,3,76.86090000061085,50.64821243286133,0.0,61.26976013183594,0.658959398503775,49.64709281921387,0.0,0.0,0.0,VF2Layout,49.64709281921387,26,solution found,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
5,37,0.8809523809523809,18,2,3,2,178.9565072999976,21,18,True,True,3,49.23959999723593,28.40876579284668,0.0,35.18986701965332,0.5769495648713924,28.40876579284668,0.0,0.0,0.0,VF2Layout,28.40876579284668,26,solution found,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
6,36,0.8571428571428571,18,0,1,0,179.17896459999974,21,18,True,True,3,56.67959999846062,2.000093460083008,0.0,38.193702697753906,0.03528771304203504,1.0006427764892578,0.0,0.0,0.0,BasisTranslator,21.240234375,19,solution found,1080,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
6,36,0.8571428571428571,18,0,1,1,179.3407675999988,21,18,True,True,3,60.461999997642124,4.030704498291016,0.0,45.1970100402832,0.06666508713651886,2.0148754119873047,0.0,0.0,0.0,BasisTranslator,21.046161651611328,19,solution found,1080,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
6,36,0.8571428571428571,18,0,1,2,179.5015640999991,21,18,True,True,3,63.32269999984419,0.0,0.0,32.72247314453125,0.0,0.0,0.0,0.0,0.0,BasisTranslator,24.834394454956055,19,solution found,1080,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
6,36,0.8571428571428571,18,0,3,0,179.71136059999844,21,18,True,True,3,58.5748000012245,33.22720527648926,0.0,42.02580451965332,0.5672610965089876,33.22720527648926,0.0,0.0,0.0,VF2Layout,33.22720527648926,26,solution found,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
6,36,0.8571428571428571,18,0,3,1,179.77501689999917,21,18,True,True,3,58.74199999743723,25.84528923034668,0.0,43.49541664123535,0.43997972883923336,25.84528923034668,0.0,0.0,0.0,VF2Layout,25.84528923034668,26,solution found,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
6,36,0.8571428571428571,18,0,3,2,179.83768679999775,21,18,True,True,3,66.62089999736054,50.08196830749512,0.0,50.08196830749512,0.7517455979952136,50.08196830749512,0.0,0.0,0.0,VF2Layout,50.08196830749512,26,solution found,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
6,36,0.8571428571428571,18,1,1,0,180.17050559999916,21,18,True,True,3,62.046799997915514,0.0,0.0,39.672136306762695,0.0,0.0,0.0,0.0,0.0,BasisTranslator,30.460834503173828,19,solution found,1080,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
6,36,0.8571428571428571,18,1,1,1,180.3320969999986,21,18,True,True,3,57.81539999952656,16.325712203979492,0.0,49.90577697753906,0.2823765329672229,16.325712203979492,0.0,0.0,0.0,BasisTranslator,16.621828079223633,19,solution found,1080,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
6,36,0.8571428571428571,18,1,1,2,180.48495399999956,21,18,True,True,3,53.036100001918385,2.012491226196289,0.0,33.48350524902344,0.03794568654413682,0.0,0.0,0.0,0.0,BasisTranslator,24.538040161132812,19,solution found,1080,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
6,36,0.8571428571428571,18,1,3,0,180.69174129999737,21,18,True,True,3,73.55210000241641,35.726070404052734,0.0,64.49317932128906,0.48572468227119314,35.726070404052734,0.0,0.0,0.0,VF2Layout,35.726070404052734,26,solution found,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
6,36,0.8571428571428571,18,1,3,1,180.7689508000003,21,18,True,True,3,70.60180000189575,49.54123497009277,0.0,49.54123497009277,0.7016993188383657,49.54123497009277,0.0,0.0,0.0,VF2Layout,49.54123497009277,26,solution found,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
6,36,0.8571428571428571,18,1,3,2,180.84354819999862,21,18,True,True,3,66.46059999911813,35.81643104553223,0.0,52.13165283203125,0.5389122434345684,35.81643104553223,0.0,0.0,0.0,VF2Layout,35.81643104553223,26,solution found,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
6,36,0.8571428571428571,18,2,1,0,181.18060349999723,21,18,True,True,3,61.9436000015412,13.011932373046875,0.0,46.96798324584961,0.21006096469567687,13.011932373046875,0.0,0.0,0.0,BasisTranslator,26.70598030090332,19,solution found,1080,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
6,36,0.8571428571428571,18,2,1,1,181.33397409999816,21,18,True,True,3,64.84249999994063,2.1772384643554688,0.0,33.54239463806152,0.03357733684477715,2.1772384643554688,0.0,0.0,0.0,BasisTranslator,30.355215072631836,19,solution found,1080,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
6,36,0.8571428571428571,18,2,1,2,181.49018449999858,21,18,True,True,3,59.401899998192675,0.0,0.0,33.73432159423828,0.0,0.0,0.0,0.0,0.0,BasisTranslator,33.73432159423828,19,solution found,1080,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
6,36,0.8571428571428571,18,2,3,0,181.71716369999922,21,18,True,True,3,70.591500003502,49.94034767150879,0.0,49.94034767150879,0.707455538825939,49.94034767150879,0.0,0.0,0.0,VF2Layout,49.94034767150879,26,solution found,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
6,36,0.8571428571428571,18,2,3,1,181.79370779999954,21,18,True,True,3,69.77080000069691,64.93878364562988,0.0,64.93878364562988,0.9307444324127176,50.043344497680664,0.0,14.895439147949219,0.0,VF2Layout,50.043344497680664,26,solution found,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
6,36,0.8571428571428571,18,2,3,2,181.86909099999684,21,18,True,True,3,77.38070000050357,64.91470336914062,0.0,64.91470336914062,0.8389004411787201,49.849748611450195,0.0,15.06495475769043,0.0,VF2Layout,49.849748611450195,26,solution found,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
8,34,0.8095238095238095,17,0,1,0,182.2181008999978,21,17,True,True,4,62.264000000141095,0.0,0.0,35.260915756225586,0.0,0.0,0.0,0.0,0.0,BasisTranslator,33.25319290161133,19,solution found,1020,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
8,34,0.8095238095238095,17,0,1,1,182.3665579999979,21,17,True,True,4,50.970099997357465,2.524852752685547,0.0,33.164024353027344,0.049535958391614836,0.0,0.0,0.0,0.0,BasisTranslator,14.603614807128906,19,solution found,1020,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
8,34,0.8095238095238095,17,0,1,2,182.5083623999999,21,17,True,True,4,57.882400000380585,0.0,0.0,46.7984676361084,0.0,0.0,0.0,0.0,0.0,BasisTranslator,23.775577545166016,19,solution found,1020,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
8,34,0.8095238095238095,17,0,3,0,182.73314860000028,21,17,True,True,4,80.61960000122781,65.69671630859375,0.0,65.69671630859375,0.814897572148624,50.17876625061035,0.0,15.517950057983398,0.0,VF2Layout,50.17876625061035,26,solution found,51,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
8,34,0.8095238095238095,17,0,3,1,182.8157668999993,21,17,True,True,4,73.642799998197,49.585580825805664,0.0,49.585580825805664,0.6733255773411612,49.585580825805664,0.0,0.0,0.0,VF2Layout,49.585580825805664,26,solution found,51,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
8,34,0.8095238095238095,17,0,3,2,182.8952465000002,21,17,True,True,4,60.22999999913736,46.70286178588867,0.0,51.06472969055176,0.7754086300275207,46.70286178588867,0.0,0.0,0.0,VF2Layout,46.70286178588867,26,solution found,51,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
8,34,0.8095238095238095,17,1,1,0,183.18808949999948,21,17,True,True,4,57.74319999909494,0.0,0.0,32.66739845275879,0.0,0.0,0.0,0.0,0.0,BasisTranslator,27.01115608215332,19,solution found,1020,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
8,34,0.8095238095238095,17,1,1,1,183.33270769999945,21,17,True,True,4,55.4666999996698,0.0,0.0,36.27276420593262,0.0,0.0,0.0,0.0,0.0,BasisTranslator,18.172502517700195,19,solution found,1020,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
8,34,0.8095238095238095,17,1,1,2,183.48440929999924,21,17,True,True,4,56.83559999670251,2.641916275024414,0.0,33.14542770385742,0.046483476468581184,2.641916275024414,0.0,0.0,0.0,BasisTranslator,24.61528778076172,19,solution found,1020,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
8,34,0.8095238095238095,17,1,3,0,183.70599079999738,21,17,True,True,4,82.2641000013391,64.06950950622559,0.0,64.06950950622559,0.7788270886715184,64.06950950622559,0.0,0.0,0.0,VF2Layout,64.06950950622559,26,solution found,51,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
8,34,0.8095238095238095,17,1,3,1,183.79417019999892,21,17,True,True,4,66.98549999782699,36.29279136657715,0.0,51.68032646179199,0.5418007086273072,36.29279136657715,0.0,0.0,0.0,VF2Layout,36.29279136657715,26,solution found,51,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
8,34,0.8095238095238095,17,1,3,2,183.8648379999977,21,17,True,True,4,83.97039999908884,50.44150352478027,0.0,66.09988212585449,0.6007057668574595,50.44150352478027,0.0,0.0,0.0,VF2Layout,50.44150352478027,26,solution found,51,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
8,34,0.8095238095238095,17,2,1,0,184.20150639999702,21,17,True,True,4,61.85339999865391,2.2449493408203125,0.0,35.79092025756836,0.036294679692129586,2.2449493408203125,0.0,0.0,0.0,Optimize1qGatesDecomposition,18.90730857849121,19,solution found,1020,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
8,34,0.8095238095238095,17,2,1,1,184.36226049999823,21,17,True,True,4,55.37700000058976,0.0,0.0,34.61170196533203,0.0,0.0,0.0,0.0,0.0,BasisTranslator,16.2813663482666,19,solution found,1020,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
8,34,0.8095238095238095,17,2,1,2,184.5094328999985,21,17,True,True,4,49.76669999814476,0.0,0.0,33.216238021850586,0.0,0.0,0.0,0.0,0.0,BasisTranslator,33.216238021850586,19,solution found,1020,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
8,34,0.8095238095238095,17,2,3,0,184.72153549999712,21,17,True,True,4,75.5618000002869,49.42607879638672,0.0,61.911582946777344,0.6541146292994484,49.42607879638672,0.0,0.0,0.0,VF2Layout,49.42607879638672,26,solution found,51,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
